timestamp_utc,total_heat_MW,unserved_MW,EB1_MW,EB2_MW,EB3_MW,BB1_MW
2035-01-02T20:00:00Z,117.43081120527452,1.4210854715202004e-14,19.571801867545755,29.357702801318634,29.357702801318634,39.14360373509151
2035-01-02T21:00:00Z,117.74571873019634,0.0,19.624286455032724,29.436429682549086,29.436429682549086,39.24857291006545
2035-01-02T22:00:00Z,116.3073947895356,0.0,19.384565798255935,29.0768486973839,29.0768486973839,38.76913159651187
2035-01-02T23:00:00Z,117.47115442153583,1.4210854715202004e-14,19.57852573692264,29.36778860538396,29.36778860538396,39.15705147384528
2035-01-03T00:00:00Z,116.06558512451733,0.0,19.344264187419554,29.01639628112933,29.01639628112933,38.68852837483911
2035-01-03T01:00:00Z,113.65646396419076,1.4210854715202004e-14,18.942743994031794,28.414115991047694,28.414115991047694,37.88548798806359
2035-01-03T02:00:00Z,116.0432461714724,1.4210854715202004e-14,19.340541028578734,29.010811542868105,29.010811542868105,38.68108205715747
2035-01-03T03:00:00Z,115.81347129541147,0.0,19.302245215901912,28.95336782385287,28.95336782385287,38.604490431803825
2035-01-03T04:00:00Z,116.05753493778872,0.0,19.34292248963145,29.01438373444718,29.01438373444718,38.6858449792629
2035-01-03T05:00:00Z,118.1332053850601,0.0,19.688867564176682,29.533301346265024,29.533301346265024,39.377735128353365
2035-01-03T06:00:00Z,118.03060062472453,1.4210854715202004e-14,19.67176677078742,29.507650156181136,29.507650156181136,39.34353354157484
2035-01-03T07:00:00Z,119.08140272442571,0.0,19.84690045407095,29.77035068110643,29.77035068110643,39.6938009081419
2035-01-03T08:00:00Z,118.1611415570135,0.0,19.693523592835582,29.540285389253373,29.540285389253373,39.387047185671165
2035-01-03T09:00:00Z,119.93734400702589,0.0,19.989557334504312,29.98433600175647,29.98433600175647,39.979114669008624
2035-01-03T10:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-01-03T11:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-01-03T12:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-01-03T13:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-01-03T14:00:00Z,119.5658484331003,0.0,19.927641405516717,29.891462108275075,29.891462108275075,39.85528281103343
2035-01-03T15:00:00Z,118.88190859673576,0.0,19.813651432789293,29.72047714918394,29.72047714918394,39.627302865578585
2035-01-03T16:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-01-03T17:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-01-03T18:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-01-03T19:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-01-03T20:00:00Z,119.59958835777235,1.4210854715202004e-14,19.93326472629539,29.89989708944309,29.89989708944309,39.86652945259078
2035-01-03T21:00:00Z,117.83335164330846,1.4210854715202004e-14,19.63889194055141,29.45833791082712,29.45833791082712,39.27778388110282
2035-01-03T22:00:00Z,117.25704487593431,1.4210854715202004e-14,19.54284081265572,29.31426121898358,29.31426121898358,39.08568162531144
2035-01-03T23:00:00Z,118.02392178793292,0.0,19.670653631322153,29.50598044698323,29.50598044698323,39.34130726264431
2035-01-04T00:00:00Z,115.63166221518922,1.4210854715202004e-14,19.271943702531537,28.90791555379731,28.90791555379731,38.543887405063074
2035-01-04T01:00:00Z,117.46191876094296,0.0,19.57698646015716,29.36547969023574,29.36547969023574,39.15397292031432
2035-01-04T02:00:00Z,112.67675791592241,1.4210854715202004e-14,18.779459652653735,28.169189478980606,28.169189478980606,37.55891930530747
2035-01-04T03:00:00Z,117.2007907095671,0.0,19.533465118261184,29.300197677391775,29.300197677391775,39.06693023652237
2035-01-04T04:00:00Z,116.94010543936064,0.0,19.490017573226773,29.23502635984016,29.23502635984016,38.980035146453545
2035-01-04T05:00:00Z,117.07583034827536,0.0,19.512638391379227,29.26895758706884,29.26895758706884,39.02527678275845
2035-01-04T06:00:00Z,116.94555092147178,0.0,19.49092515357863,29.236387730367944,29.236387730367944,38.98185030715726
2035-01-04T07:00:00Z,115.67570076162811,1.4210854715202004e-14,19.27928346027135,28.91892519040703,28.91892519040703,38.5585669205427
2035-01-04T08:00:00Z,118.89118231281887,1.4210854715202004e-14,19.81519705213648,29.72279557820472,29.72279557820472,39.63039410427296
2035-01-04T09:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-01-04T10:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-01-04T11:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-01-04T12:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-01-04T13:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-01-04T14:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-01-04T15:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-01-04T16:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-01-04T17:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-01-04T18:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
